Date,Receipt Number,Line Type,Customer Code,Customer Name,Note,Quantity,Subtotal,Sales Tax,Discount,Loyalty,Total,Paid,Details,Register,User,Status,Sku,AccountCodeSale,AccountCodePurchase,State,Attributes
2026-08-04 16:25:49,93,Sale,WALKIN,,,9,189.51,16.58,0.00000,0.00000,206.09,,1 X White Stone Candles + 1 X Handmade Terracotta candles - Megah Box of 6 + 1 X 6 oz. Hand-Blown Twisted Stemmed Coupe Glass (Each One Will Vary) + 1 X 6 oz. Hand-Blown Twisted Stemmed Coupe Glass (Each One Will Vary) + 1 X 6 oz. Hand-Blown Twisted Stemmed Coupe Glass (Each One Will Vary) + 1 X 6 oz. Hand-Blown Twisted Stemmed Coupe Glass (Each One Will Vary) + 1 X 1 oz./2 oz. Brass Double Sided Cocktail Jigger + 1 X Match - Rare Snakes + 1 X Handmade Bread Warmer & Wicker Basket - Flower,Main Register,sledesma@pepperandolive.com,CLOSED,,,,closed,
2026-08-04 16:25:49,93,Sale Line,,,,1.00000,24.99000,2.18663,0.00000,0.00000,27.17663,,White Stone Candles / Oak Moss and Tobacco,,,,10202,,,,
2026-08-04 16:25:49,93,Sale Line,,,,1.00000,22.99000,2.01163,0.00000,0.00000,25.00163,,Handmade Terracotta candles - Megah Box of 6,,,,DGC109,,,,
2026-08-04 16:25:49,93,Sale Line,,,,1.00000,13.99000,1.22413,0.00000,0.00000,15.21413,,6 oz. Hand-Blown Twisted Stemmed Coupe Glass (Each One Will Vary),,,,DG1045,,,,
2026-08-04 16:25:49,93,Sale Line,,,,1.00000,13.99000,1.22413,0.00000,0.00000,15.21413,,6 oz. Hand-Blown Twisted Stemmed Coupe Glass (Each One Will Vary),,,,DG1045,,,,
2026-08-04 16:25:49,93,Sale Line,,,,1.00000,13.99000,1.22413,0.00000,0.00000,15.21413,,6 oz. Hand-Blown Twisted Stemmed Coupe Glass (Each One Will Vary),,,,DG1045,,,,
2026-08-04 16:25:49,93,Sale Line,,,,1.00000,13.99000,1.22413,0.00000,0.00000,15.21413,,6 oz. Hand-Blown Twisted Stemmed Coupe Glass (Each One Will Vary),,,,DG1045,,,,
2026-08-04 16:25:49,93,Sale Line,,,,1.00000,17.99000,1.57413,0.00000,0.00000,19.56413,,1 oz./2 oz. Brass Double Sided Cocktail Jigger,,,,DG0222,,,,
2026-08-04 16:25:49,93,Sale Line,,,,1.00000,4.59000,0.40163,0.00000,0.00000,4.99163,,Match - Rare Snakes,,,,0901562,,,,
2026-08-04 16:25:49,93,Sale Line,,,,1.00000,62.99000,5.51163,0.00000,0.00000,68.50163,,Handmade Bread Warmer & Wicker Basket - Flower,,,,HBWN02G,,,,
2026-08-04 16:25:34,93,Payment,,,,,,,,,,206.09000,Lightspeed Payments,,,,,,,,
2026-08-04 10:22:11,92,Sale,WALKIN,,,2,57.98,5.07,0.00000,0.00000,63.05,,"1 X Cast Iron Bee Bottle Opener, Distressed Gold Finish + 1 X Big Sur 3-Wick Luxe Candle",Main Register,sledesma@pepperandolive.com,CLOSED,,,,closed,
2026-08-04 10:22:11,92,Sale Line,,,,1.00000,7.99000,0.69913,0.00000,0.00000,8.68913,,"Cast Iron Bee Bottle Opener, Distressed Gold Finish",,,,DF9261,,,,
2026-08-04 10:22:11,92,Sale Line,,,,1.00000,49.99000,4.37413,0.00000,0.00000,54.36413,,Big Sur 3-Wick Luxe Candle,,,,CA3WBIG,,,,
2026-08-04 10:21:56,92,Payment,,,,,,,,,,63.05000,Lightspeed Payments,,,,,,,,
2026-08-03 13:29:45,91,Sale,WALKIN,,,2,31.98,2.80,0.00000,0.00000,34.78,,1 X Zen Room Spray | 6 oz + 1 X Beech Wood Body Brush w/ Round Handle,Main Register,sledesma@pepperandolive.com,CLOSED,,,,closed,
2026-08-03 13:29:45,91,Sale Line,,,,1.00000,19.99000,1.74913,0.00000,0.00000,21.73913,,Zen Room Spray | 6 oz,,,,SRS24AB,,,,
2026-08-03 13:29:45,91,Sale Line,,,,1.00000,11.99000,1.04913,0.00000,0.00000,13.03913,,Beech Wood Body Brush w/ Round Handle,,,,DF9267,,,,
2026-08-03 13:29:29,91,Payment,,,,,,,,,,34.78000,Lightspeed Payments,,,,,,,,
2026-08-02 12:51:57,90,Sale,WALKIN,,,1,19.99,1.75,0.00000,0.00000,21.74,,1 X Stoneware Berry Bowl with Glaze,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-08-02 12:51:57,90,Sale Line,,,,1.00000,19.99000,1.74913,0.00000,0.00000,21.73913,,Stoneware Berry Bowl with Glaze,,,,DF4312,,,,
2026-08-02 12:51:52,90,Payment,,,,,,,,,,21.74000,Lightspeed Payments,,,,,,,,
2026-08-02 12:50:23,89,Sale,WALKIN,,,2,34.58,3.03,0.00000,0.00000,37.61,,1 X Match - Darling Paper Rose + 1 X Tortoise salad Servers,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-08-02 12:50:23,89,Sale Line,,,,1.00000,4.59000,0.40163,0.00000,0.00000,4.99163,,Match - Darling Paper Rose,,,,0901567,,,,
2026-08-02 12:50:23,89,Sale Line,,,,1.00000,29.99000,2.62413,0.00000,0.00000,32.61413,,Tortoise salad Servers,,,,10239,,,,
2026-08-02 12:50:13,89,Payment,,,,,,,,,,37.61000,Lightspeed Payments,,,,,,,,
2026-08-02 12:31:49,88,Sale,WALKIN,,,2,30.98,2.71,0.00000,0.00000,33.69,,1 X Wooden Tongs + 1 X Zen Room Spray | 6 oz,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-08-02 12:31:49,88,Sale Line,,,,1.00000,10.99000,0.96163,0.00000,0.00000,11.95163,,Wooden Tongs,,,,KTWDTon,,,,
2026-08-02 12:31:49,88,Sale Line,,,,1.00000,19.99000,1.74913,0.00000,0.00000,21.73913,,Zen Room Spray | 6 oz,,,,SRS24AB,,,,
2026-08-02 12:31:35,88,Payment,,,,,,,,,,33.69000,Lightspeed Payments,,,,,,,,
2026-08-02 11:46:33,87,Sale,WALKIN,,,4,70.96,6.21,0.00000,0.00000,77.17,,"1 X Bistro Glass Salt Cellar + 1 X Stoneware Bowls with Reactive Glaze, Set of 4 + 1 X Stoneware Garlic/Ginger Grater/Storage, White + 1 X Bistro Glass Salt Cellar",Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-08-02 11:46:33,87,Sale Line,,,,1.00000,18.99000,1.66163,0.00000,0.00000,20.65163,,Bistro Glass Salt Cellar,,,,GMN710U,,,,
2026-08-02 11:46:33,87,Sale Line,,,,1.00000,22.99000,2.01163,0.00000,0.00000,25.00163,,"Stoneware Bowls with Reactive Glaze, Set of 4",,,,DF4964,,,,
2026-08-02 11:46:33,87,Sale Line,,,,1.00000,9.99000,0.87413,0.00000,0.00000,10.86413,,"Stoneware Garlic/Ginger Grater/Storage, White",,,,DG0454,,,,
2026-08-02 11:46:33,87,Sale Line,,,,1.00000,18.99000,1.66163,0.00000,0.00000,20.65163,,Bistro Glass Salt Cellar,,,,GMN710U,,,,
2026-08-02 11:46:19,87,Payment,,,,,,,,,,77.17000,Lightspeed Payments,,,,,,,,
2026-08-01 12:02:52,86,Sale,WALKIN,,,3,147.97,12.95,0.00000,0.00000,160.92,,1 X SARDINES II - Art Print + 1 X Vintage watercolor sailboat scene B matted + 1 X Audrey's Home & Gift - Framed Print - Olive Matted Tree Sketch,Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-08-01 12:02:52,86,Sale Line,,,,1.00000,47.99000,4.19913,0.00000,0.00000,52.18913,,"SARDINES II - Art Print / 4x6""",,,,10072,,,,
2026-08-01 12:02:52,86,Sale Line,,,,1.00000,49.99000,4.37413,0.00000,0.00000,54.36413,,"Vintage watercolor sailboat scene B matted / Beaded Pewter Frame 1315-75 / 10"" X 8""",,,,1145BMA,,,,
2026-08-01 12:02:52,86,Sale Line,,,,1.00000,49.99000,4.37413,0.00000,0.00000,54.36413,,Audrey's Home & Gift - Framed Print - Olive Matted Tree Sketch,,,,8WH1216,,,,
2026-08-01 12:02:33,86,Payment,,,,,,,,,,160.92000,Lightspeed Payments,,,,,,,,
2026-08-01 10:42:23,85,Sale,WALKIN,,,2,47.98,4.20,0.00000,0.00000,52.18,,"1 X Palo Santo · Palo Santo & Cardamom Forest Candle · Amber Jar + 1 X Stoneware Bowls with Reactive Glaze, Set of 4",Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-08-01 10:42:23,85,Sale Line,,,,1.00000,24.99000,2.18663,0.00000,0.00000,27.17663,,Palo Santo · Palo Santo & Cardamom Forest Candle · Amber Jar,,,,SCS17AJ,,,,
2026-08-01 10:42:23,85,Sale Line,,,,1.00000,22.99000,2.01163,0.00000,0.00000,25.00163,,"Stoneware Bowls with Reactive Glaze, Set of 4",,,,DF4964,,,,
2026-08-01 10:42:07,85,Payment,,,,,,,,,,52.18000,Lightspeed Payments,,,,,,,,
2026-07-31 16:08:44,84,Sale,WALKIN,,,1,24.99,2.19,0.00000,0.00000,27.18,,"1 X Resin Striped Photo Frame, White & Caramel Color (Holds 4"" x 6"" Photo)",Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-31 16:08:44,84,Sale Line,,,,1.00000,24.99000,2.18663,0.00000,0.00000,27.17663,,"Resin Striped Photo Frame, White & Caramel Color (Holds 4"" x 6"" Photo)",,,,DG1278,,,,
2026-07-31 16:08:31,84,Payment,,,,,,,,,,30.00000,Cash,,,,,,,,
2026-07-31 16:08:44,84,Payment,,,,,,,,,,-2.82000,Cash,,,,,,,,
2026-07-31 11:54:22,83,Sale,WALKIN,,,1,7.99,0.70,0.00000,0.00000,8.69,,"1 X Cast Iron Mouse, 3 Styles",Main Register,kyra@therujis.com,CLOSED,,,,closed,
2026-07-31 11:54:22,83,Sale Line,,,,1.00000,7.99000,0.69913,0.00000,0.00000,8.68913,,"Cast Iron Mouse, 3 Styles",,,,DE0391A,,,,
2026-07-31 11:54:08,83,Payment,,,,,,,,,,8.69000,Lightspeed Payments,,,,,,,,
2026-07-30 13:02:56,82,Sale,P&O design - wilson-59B5,P&O design - wilson,Wilson ,58,1690.09,147.88,724.32600,0.00000,1837.97,,"1 X Cotton Napkins w/ Stripes, 2 Colors, Set of 4 + 1 X Cotton Napkins w/ Stripes, 2 Colors, Set of 4 + 1 X Brenna Napkins + 1 X Brenna Napkins + 1 X The Wooden Egg Holder + 1 X Stoneware Garlic/Ginger Grater/Storage, White + 1 X Penguin Random House LLC - The deVOL Kitchen + 1 X Penguin Random House LLC - Half Baked Harvest Every Day + 1 X Pebbled Ice Bucket / Tongs Set + 1 X Cheese Grater with Walnut Wood Handle + 1 X Parisian Salt & Sugar Spoon Set, Beechwood + 1 X Parisian Salt & Sugar Spoon Set, Beechwood + 1 X Parisian Salt & Sugar Spoon Set, Beechwood + 1 X Bistro Glass Salt Cellar + 1 X Heirloom Mesh Strainers + 1 X The Handcrafted Wooden Spoon | Amish Made + 1 X Natural Wood Reamer + 1 X Beech Wood Dish Brush with Leather Strap + 1 X Stainless Steel Canape Knife, Brushed Pewter Finish + 1 X Pebbled Cocktail Shaker + 1 X Hinged Brass Candle Snuffer- Vintage Style | 7"" | Candles + 1 X Cast Aluminum & Stainless Steel Duck Shaped Bottle Opener + 1 X 1 oz./2 oz. Brass Double Sided Cocktail Jigger + 1 X Bistro Glass Citrus Hand Press Juicer + 1 X Floral Flower Frog Tall + 1 X Cabin Hatch Cotton Hand Towel | Handwoven in Ethiopia + 1 X Riviera Striped Cotton Hand Towel | Handwoven in Ethiopia + 1 X Riviera Striped Cotton Hand Towel | Handwoven in Ethiopia + 1 X Hand-etched Blown Oval Glass + 1 X Hand-etched Blown Oval Glass + 1 X Hand-etched Blown Oval Glass + 1 X Hand-etched Blown Oval Glass + 1 X 6 oz. Hand-Blown Twisted Stemmed Coupe Glass (Each One Will Vary) + 1 X 6 oz. Hand-Blown Twisted Stemmed Coupe Glass (Each One Will Vary) + 1 X 6 oz. Hand-Blown Twisted Stemmed Coupe Glass (Each One Will Vary) + 1 X 6 oz. Hand-Blown Twisted Stemmed Coupe Glass (Each One Will Vary) + 1 X Pressed Clear Martini Glasses - Set of 4 + 1 X Pebbled Small Glasses - Set of 4 + 1 X Pressed Clear Tall Glasses - Set of 4 + 1 X Wooden Tongs + 2 X French Flat Spatula, Fruitwood + 1 X Vegetable and Fruit Peeler + 1 X Handmade Bread Warmer & Wicker Basket - Flower + 6 X Vintage Hotel Silver 5-piece Flatware Set + 1 X Vintage Mini Whisk with Wood Handle + 1 X Penguin Random House LLC - Sunday Suppers + 1 X Wood Handle Measuring Spoons Set + 1 X Handmade Amish Black Hand Broom | Oak & Natural Straw + 1 X Wood Brush Soft Bristle + 1 X Kipps- rechargeable table lamp + 1 X The Handwoven Mail Basket + 1 X The Round Basket",Main Register,kyra@therujis.com,SAVED,,,,parked,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,18.89300,1.65314,8.09700,0.00000,20.54614,,"Cotton Napkins w/ Stripes, 2 Colors, Set of 4",,,,DF7593,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,18.89300,1.65314,8.09700,0.00000,20.54614,,"Cotton Napkins w/ Stripes, 2 Colors, Set of 4",,,,DF7593,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,34.99300,3.06189,14.99700,0.00000,38.05489,,Brenna Napkins,,,,N4TT07,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,34.99300,3.06189,14.99700,0.00000,38.05489,,Brenna Napkins,,,,N4TT07,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,27.29300,2.38814,11.69700,0.00000,29.68114,,The Wooden Egg Holder / Dozen,,,,SKU005,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,6.99300,0.61189,2.99700,0.00000,7.60489,,"Stoneware Garlic/Ginger Grater/Storage, White",,,,DG0454,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,31.49300,2.75564,13.49700,0.00000,34.24864,,Penguin Random House LLC - The deVOL Kitchen,,,,9780592,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,20.99300,1.83689,8.99700,0.00000,22.82989,,Penguin Random House LLC - Half Baked Harvest Every Day,,,,9780591,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,48.99300,4.28689,20.99700,0.00000,53.27989,,Pebbled Ice Bucket / Tongs Set,,,,BP908U,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,11.19300,0.97939,4.79700,0.00000,12.17239,,Cheese Grater with Walnut Wood Handle / Coarse,,,,KTWDCoa,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,9.79300,0.85689,4.19700,0.00000,10.64989,,"Parisian Salt & Sugar Spoon Set, Beechwood",,,,REY426U,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,9.79300,0.85689,4.19700,0.00000,10.64989,,"Parisian Salt & Sugar Spoon Set, Beechwood",,,,REY426U,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,9.79300,0.85689,4.19700,0.00000,10.64989,,"Parisian Salt & Sugar Spoon Set, Beechwood",,,,REY426U,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,13.29300,1.16314,5.69700,0.00000,14.45614,,Bistro Glass Salt Cellar,,,,GMN710U,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,13.29300,1.16314,5.69700,0.00000,14.45614,,Heirloom Mesh Strainers / L,,,,KTSSGDL,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,27.29300,2.38814,11.69700,0.00000,29.68114,,The Handcrafted Wooden Spoon | Amish Made / Walnut / Large,,,,SKU0005,,,,
2026-07-30 13:02:56,82,Sale Line,,,,1.00000,5.59300,0.48939,2.39700,0.00000,6.08239,,Natural Wood Reamer,,,,KTWD054,,,,
